X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2472555,44.96717283,0006XX CEDAR AVE S,MP2020131962        ,1,2020/05/18 00:00:00+00,338,2020/05/18 00:00:00+00,2020/05/18 03:38:00+00,338,ARSON   ,ARSON                         ,10,2020/05/18 00:00:00+00,19222,-93.24725864,44.96717526,-10380237,5616355,CEDAR RSIDE/WEST BANK,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9052
-93.23490366,44.98272309,0013XX 6TH ST SE,MP2020157906        ,2,2020/06/11 00:00:00+00,2341,2020/06/11 00:00:00+00,2020/06/11 23:41:00+00,2220,BURGD   ,BURGLARY OF DWELLING          ,6,2020/06/13 00:00:00+00,16592,-93.23490478,44.98272772,-10378862,5618802,MARCY-HOLMES,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9053
-93.29178499,45.0086287,0027XX COLFAX AVE N,MP2020158078        ,4,2020/06/12 00:00:00+00,521,2020/06/12 00:00:00+00,2020/06/12 05:21:00+00,0,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,19849,-93.29178548,45.00863184,-10385194,5622880,Hawthorne,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9054
-93.28928767,45.01760208,0034XX ALDRICH AVE N,MP2020158370        ,4,2020/06/12 00:00:00+00,1700,2020/06/08 00:00:00+00,2020/06/12 17:00:00+00,2000,ONLTHT  ,ON-LINE THEFT                 ,7,2020/06/13 00:00:00+00,18265,-93.28929423,45.01760662,-10384916,5624293,McKinley,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9055
-93.28807495,45.02664391,0039XX LYNDALE AVE N,MP2020158371        ,4,2020/06/12 00:00:00+00,1748,2020/06/11 00:00:00+00,2020/06/12 17:48:00+00,1400,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,22760,-93.28807926,45.02664866,-10384781,5625717,WEBBER-CAMDEN,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9056
-93.30829602,44.98346014,0005XX PENN AVE N,MP2020158432        ,4,2020/06/12 00:00:00+00,1653,2020/06/12 00:00:00+00,2020/06/12 16:53:00+00,1653,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,16342,-93.30830167,44.98346605,-10387032,5618918,Harrison,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9057
-93.261916,44.98044197,0003XX 2ND ST S,MP2020158452        ,1,2020/06/13 00:00:00+00,133,2020/06/12 00:00:00+00,2020/06/13 01:33:00+00,1,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2020/06/13 00:00:00+00,20491,-93.26191627,44.98044364,-10381869,5618443,Downtown West,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9058
-93.2902848,45.00023829,0008XX 21ST AVE N,MP2020158456        ,4,2020/06/12 00:00:00+00,1842,2020/06/11 00:00:00+00,2020/06/12 18:42:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,15959,-93.29028844,45.00024005,-10385027,5621559,Hawthorne,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9059
-93.25000434,45.01315684,0008XX LOWRY AVE NE,MP2020158461        ,2,2020/06/12 00:00:00+00,1811,2020/06/12 00:00:00+00,2020/06/12 18:11:00+00,1643,ROBPER  ,ROBBERY OF PERSON             ,4,2020/06/13 00:00:00+00,11103,-93.25000756,45.01316186,-10380543,5623593,Holland,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9060
-93.21271528,44.90266451,0055XX 42ND AVE S,MP2020158462        ,3,2020/06/12 00:00:00+00,1748,2020/06/12 00:00:00+00,2020/06/12 17:48:00+00,1730,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,14301,-93.21271875,44.90266584,-10376392,5606211,Morris Park,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9061
-93.29065311,44.94747954,0030XX BRYANT AVE S,MP2020158529        ,5,2020/06/12 00:00:00+00,1805,2020/06/12 00:00:00+00,2020/06/12 18:05:00+00,530,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2020/06/13 00:00:00+00,11402,-93.29065491,44.94748264,-10385068,5613257,CARAG,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9062
-93.22290217,44.96599066,0008XX HURON BLVD SE,MP2020158542        ,2,2020/06/12 00:00:00+00,1957,2020/06/12 00:00:00+00,2020/06/12 19:57:00+00,1800,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,5,2020/06/13 00:00:00+00,13619,-93.22290318,44.96599317,-10377526,5616169,PROSPECT PK/E RIVER RD,2020/06/15 00:00:00+00,2020/07/15 07:00:22+00,9063
-93.26254482,44.9633148,0019XX CHICAGO AVE ,MP2020158553        ,3,2020/06/12 00:00:00+00,2057,2020/06/12 00:00:00+00,2020/06/12 20:57:00+00,1830,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,17443,-93.26255347,44.96331865,-10381939,5615748,Ventura Village,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9064
-93.23708657,44.96588897,0024XX RIVERSIDE AVE ,MP2020158616        ,1,2020/06/12 00:00:00+00,2247,2020/06/12 00:00:00+00,2020/06/12 22:47:00+00,650,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,20036,-93.23708765,44.96589283,-10379105,5616153,CEDAR RSIDE/WEST BANK,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9065
-93.26315568,45.01631935,0026XX UNIVERSITY AVE NE,MP2020158692        ,2,2020/06/12 00:00:00+00,2253,2020/06/12 00:00:00+00,2020/06/12 22:53:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,14496,-93.26316091,45.01632551,-10382007,5624091,Marshall Terrace,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9066
-93.29182092,45.02123422,0036XX COLFAX AVE N,MP2020158752        ,4,2020/06/13 00:00:00+00,55,2020/06/12 00:00:00+00,2020/06/13 00:55:00+00,1600,DASLT2  ,2ND DEG DOMES ASLT            ,5,2020/06/13 00:00:00+00,22368,-93.29182253,45.02123913,-10385198,5624865,McKinley,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9067
-93.27713347,44.96981038,00001X GRANT ST E,MP2020158789        ,1,2020/06/13 00:00:00+00,445,2020/06/13 00:00:00+00,2020/06/13 04:45:00+00,3,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,5,2020/06/13 00:00:00+00,16711,-93.27713789,44.9698153,-10383563,5616770,Loring Park,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9068
-93.27715143,44.97104331,,MP2020158799        ,1,2020/06/13 00:00:00+00,427,2020/06/13 00:00:00+00,2020/06/13 04:27:00+00,15,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/13 00:00:00+00,,-93.27716,44.97105,-10383565,5616964,Loring Park,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9069
-93.31692883,45.04850601,0051XX VINCENT AVE N,MP2020158800        ,4,2020/06/13 00:00:00+00,239,2020/06/12 00:00:00+00,2020/06/13 02:39:00+00,600,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,10857,-93.31693081,45.04851114,-10387993,5629161,Shingle Creek,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9070
-93.23400535,44.98042926,0004XX 15TH AVE SE,MP2020158817        ,2,2020/06/13 00:00:00+00,255,2020/06/13 00:00:00+00,2020/06/13 02:55:00+00,46,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/13 00:00:00+00,16895,-93.23400904,44.98043108,-10378762,5618441,MARCY-HOLMES,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9071
-93.31608442,45.02861844,0040XX VINCENT AVE N,MP2020158830        ,4,2020/06/13 00:00:00+00,252,2020/06/13 00:00:00+00,2020/06/13 02:52:00+00,252,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,10520,-93.31609046,45.02861929,-10387899,5626028,Victory,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9072
-93.25938276,44.97465934,0004XX CHICAGO AVE ,MP2020158863        ,1,2020/06/13 00:00:00+00,337,2020/06/13 00:00:00+00,2020/06/13 03:37:00+00,28,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/13 00:00:00+00,18604,-93.25938727,44.97466322,-10381587,5617533,Downtown East,2020/06/15 00:00:00+00,2020/07/15 07:00:21+00,9073
-93.28682629,44.94748589,0030XX GARFIELD AVE ,MP2020158877        ,5,2020/06/13 00:00:00+00,311,2020/06/13 00:00:00+00,2020/06/13 03:11:00+00,200,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,14079,-93.28683345,44.94748777,-10384642,5613258,Lyndale,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9074
-93.24742618,45.02483439,0031XX CENTRAL AVE NE,MP2020158941        ,2,2020/06/13 00:00:00+00,512,2020/06/13 00:00:00+00,2020/06/13 05:12:00+00,230,TFMV    ,THEFT FROM MOTR VEHC          ,7,2020/06/13 00:00:00+00,20463,-93.24743156,45.02483659,-10380256,5625432,Audubon Park,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9075
-93.25770291,44.99122406,0003XX 3RD AVE NE,MP2020158981        ,2,2020/06/13 00:00:00+00,803,2020/06/12 00:00:00+00,2020/06/13 08:03:00+00,2300,BURGD   ,BURGLARY OF DWELLING          ,6,2020/06/13 00:00:00+00,17143,-93.25771039,44.99122609,-10381400,5620140,ST ANTHONY WEST,2020/06/13 00:00:00+00,2020/07/15 07:00:21+00,9076
-93.21517666,44.98886704,0010XX 27TH AVE SE,MP2020159018        ,2,2020/06/13 00:00:00+00,1104,2020/06/12 00:00:00+00,2020/06/13 11:04:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/13 00:00:00+00,21426,-93.21517983,44.98886834,-10376666,5619769,Como,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9077
-93.26135905,44.9519553,0008XX 28TH ST E,MP2020703148        ,3,2020/06/12 00:00:00+00,1302,2020/05/18 00:00:00+00,2020/06/12 13:02:00+00,2200,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,15519,-93.26136643,44.95195537,-10381807,5613961,Midtown Phillips,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9078
-93.3250496,44.94599177,0031XX CHOWEN AVE S,MP2020703150        ,5,2020/06/12 00:00:00+00,1316,2020/01/01 00:00:00+00,2020/06/12 13:16:00+00,0,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/13 00:00:00+00,23138,-93.32505679,44.94599365,-10388897,5613023,West Calhoun,2020/06/15 00:00:00+00,2020/07/15 07:00:22+00,9079
-93.2197401,44.94835691,0036XX LAKE ST E,MP2020703154        ,3,2020/06/12 00:00:00+00,1440,2020/06/08 00:00:00+00,2020/06/12 14:40:00+00,1330,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,14411,-93.21974405,44.94835848,-10377174,5613395,Longfellow,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9080
-93.23583791,45.03084685,0034XX ULYSSES ST NE,MP2020703156        ,2,2020/06/12 00:00:00+00,1524,2020/06/10 00:00:00+00,2020/06/12 15:24:00+00,2200,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,22861,-93.23583952,45.03084994,-10378966,5626379,Waite Park,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9081
-93.24225188,44.99600133,0006XX FILLMORE ST NE,MP2020703158        ,2,2020/06/12 00:00:00+00,1549,2020/05/26 00:00:00+00,2020/06/12 15:49:00+00,0,THFTSW  ,THEFT BY SWINDLE              ,7,2020/06/13 00:00:00+00,15764,-93.24225252,44.99600274,-10379680,5620892,Beltrami,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9082
-93.26284127,44.97159622,0007XX 8TH ST S,MP2020703162        ,1,2020/06/12 00:00:00+00,1811,2020/06/10 00:00:00+00,2020/06/12 18:11:00+00,2000,THEFT   ,OTHER THEFT                   ,7,2020/06/13 00:00:00+00,18922,-93.26284852,44.97159658,-10381972,5617051,Elliot Park,2020/06/13 00:00:00+00,2020/07/15 07:00:22+00,9083
-93.29828879,44.94747318,0030XX HENNEPIN AVE ,MP2020160697        ,5,2020/06/17 00:00:00+00,1237,2020/05/28 00:00:00+00,2020/06/17 12:37:00+00,200,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/17 00:00:00+00,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9084
-93.23272076,44.94384908,0032XX SNELLING AVE ,MP2020161436        ,3,2020/06/16 00:00:00+00,1245,2020/05/26 00:00:00+00,2020/06/16 12:45:00+00,1130,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/17 00:00:00+00,22030,-93.23272712,44.94385095,-10378619,5612686,Longfellow,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9085
-93.29568368,44.95463805,0026XX FREMONT AVE S,MP2020161451        ,5,2020/06/16 00:00:00+00,1357,2020/06/16 00:00:00+00,2020/06/16 13:57:00+00,1230,ROBBIZ  ,ROBBERY OF BUSINESS           ,4,2020/06/16 00:00:00+00,17598,-93.29568935,44.95464369,-10385628,5614383,Lowry Hill East,2020/06/24 00:00:00+00,2020/07/15 07:00:22+00,9086
-93.30819721,45.03544942,0021XX 44TH AVE N,MP2020161532        ,4,2020/06/17 00:00:00+00,723,2020/05/05 00:00:00+00,2020/06/17 07:23:00+00,1030,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/17 00:00:00+00,22748,-93.30820237,45.03545084,-10387021,5627104,Victory,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9087
-93.31229353,45.03042149,0041XX SHERIDAN AVE N,MP2020161625        ,4,2020/06/16 00:00:00+00,1724,2020/06/16 00:00:00+00,2020/06/16 17:24:00+00,1625,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/17 00:00:00+00,22373,-93.31229699,45.03042247,-10387477,5626312,Victory,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9088
-93.30726296,45.03440832,0043XX OLIVER AVE N,MP2020161631        ,4,2020/06/16 00:00:00+00,1754,2020/06/16 00:00:00+00,2020/06/16 17:54:00+00,1637,ROBPAG  ,ROBBERY PER AGG               ,4,2020/06/17 00:00:00+00,19640,-93.30726325,45.03441431,-10386917,5626940,Victory,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9089
-93.20323805,44.90826989,0053XX SOUTH MINNEHAHA PARK DR ,MP2020161658        ,3,2020/06/16 00:00:00+00,1837,2020/06/16 00:00:00+00,2020/06/16 18:37:00+00,1635,TFMV    ,THEFT FROM MOTR VEHC          ,7,2020/06/17 00:00:00+00,23504,-93.20324539,44.9082754,-10375337,5607092,Minnehaha,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9090
-93.23862269,44.94836327,,MP2020161785        ,3,2020/06/16 00:00:00+00,2308,2020/05/29 00:00:00+00,2020/06/16 23:08:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/17 00:00:00+00,,-93.23863,44.94836,-10379276,5613396,East Phillips,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9091
-93.29712098,44.92108196,0045XX EAST LAKE HARRIET PKWY ,MP2020161791        ,5,2020/06/16 00:00:00+00,2041,2020/06/16 00:00:00+00,2020/06/16 20:41:00+00,2041,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/17 00:00:00+00,19372,-93.29712656,44.92108384,-10385788,5609106,East Harriet,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9092
-93.22243505,44.95828054,0024XX 34TH AVE S,MP2020161799        ,3,2020/06/17 00:00:00+00,707,2020/06/13 00:00:00+00,2020/06/17 07:07:00+00,1800,BURGD   ,BURGLARY OF DWELLING          ,6,2020/06/17 00:00:00+00,11527,-93.22243709,44.95828554,-10377474,5614956,Seward,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9093
-93.29000632,44.94836327,0008XX LAKE ST W,MP2020161844        ,5,2020/06/16 00:00:00+00,2216,2020/06/16 00:00:00+00,2020/06/16 22:16:00+00,2145,TFPER   ,THEFT FROM PERSON SNATCH/GRAB ,7,2020/06/17 00:00:00+00,16079,-93.29001302,44.9483642,-10384996,5613396,Lowry Hill East,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9094
-93.2332867,45.01481432,0026XX BRIGHTON AVE NE,MP2020161845        ,2,2020/06/16 00:00:00+00,2249,2020/06/16 00:00:00+00,2020/06/16 22:49:00+00,2150,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,5,2020/06/17 00:00:00+00,14242,-93.23328727,45.01481902,-10378682,5623854,Audubon Park,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9095
-93.26180821,44.96270461,0008XX FRANKLIN AVE E,MP2020161849        ,3,2020/06/17 00:00:00+00,402,2020/06/16 00:00:00+00,2020/06/17 04:02:00+00,2150,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/17 00:00:00+00,16482,-93.2618168,44.96270553,-10381857,5615652,Ventura Village,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9096
-93.26391925,44.95014342,0029XX COLUMBUS AVE ,MP2020161855        ,3,2020/06/16 00:00:00+00,2323,2020/06/16 00:00:00+00,2020/06/16 23:23:00+00,2204,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,16419,-93.26392284,44.95014778,-10382092,5613676,Phillips West,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9097
-93.25549305,44.96093121,0013XX 22ND ST E,MP2020161895        ,3,2020/06/17 00:00:00+00,138,2020/06/17 00:00:00+00,2020/06/17 01:38:00+00,138,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2020/06/17 00:00:00+00,17791,-93.25549908,44.96093146,-10381154,5615373,Ventura Village,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9098
-93.28798511,44.99967931,0007XX BROADWAY AVE W,MP2020161905        ,4,2020/06/16 00:00:00+00,2351,2020/06/16 00:00:00+00,2020/06/16 23:51:00+00,2351,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,16689,-93.2879891,44.99968546,-10384771,5621471,Hawthorne,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9099
-93.29486621,45.00025099,0011XX 21ST AVE N,MP2020161919        ,4,2020/06/17 00:00:00+00,204,2020/06/16 00:00:00+00,2020/06/17 02:04:00+00,2325,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,18327,-93.2948686,45.00025395,-10385537,5621561,Jordan,2020/06/24 00:00:00+00,2020/07/15 07:00:21+00,9100
-93.2868173,44.99804045,0006XX BROADWAY AVE W,MP2020161930        ,4,2020/06/17 00:00:00+00,402,2020/06/16 00:00:00+00,2020/06/17 04:02:00+00,2332,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,19499,-93.28682278,44.99804509,-10384641,5621213,Near - North,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9101
-93.21532039,44.97230164,,MP2020161932        ,2,2020/06/17 00:00:00+00,8,2020/06/17 00:00:00+00,2020/06/17 00:08:00+00,7,THEFT   ,OTHER THEFT                   ,7,2020/06/17 00:00:00+00,,-93.21533,44.97231,-10376682,5617162,PROSPECT PK/E RIVER RD,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9102
-93.26384738,45.0008989,0003XX 13TH AVE NE,MP2020161934        ,2,2020/06/17 00:00:00+00,100,2020/06/16 00:00:00+00,2020/06/17 01:00:00+00,2330,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/17 00:00:00+00,17547,-93.2638515,45.00090103,-10382084,5621663,Sheridan,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9103
-93.26249093,44.93414554,,MP2020161936        ,3,2020/06/16 00:00:00+00,2237,2020/06/16 00:00:00+00,2020/06/16 22:37:00+00,2230,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,,-93.26249,44.93415,-10381933,5611160,Powderhorn Park,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9104
-93.25999361,44.9368482,0036XX 10TH AVE S,MP2020161973        ,3,2020/06/17 00:00:00+00,32,2020/06/17 00:00:00+00,2020/06/17 00:32:00+00,15,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/17 00:00:00+00,20374,-93.25999955,44.9368509,-10381655,5611585,Powderhorn Park,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9105
-93.26258974,44.95642436,0025XX CHICAGO AVE ,MP2020161988        ,3,2020/06/17 00:00:00+00,409,2020/06/17 00:00:00+00,2020/06/17 04:09:00+00,38,ASLT4   ,ASLT4-LESS THAN SUBST HARM    ,5,2020/06/17 00:00:00+00,18934,-93.26259001,44.95642799,-10381944,5614664,Midtown Phillips,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9106
-93.2830354,44.94473287,,MP2020161998        ,5,2020/06/17 00:00:00+00,301,2020/06/17 00:00:00+00,2020/06/17 03:01:00+00,52,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,,-93.28304,44.94474,-10384220,5612825,Lyndale,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9107
-93.26261669,44.91700454,0047XX CHICAGO AVE ,MP2020162027        ,3,2020/06/17 00:00:00+00,325,2020/06/17 00:00:00+00,2020/06/17 03:25:00+00,145,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/17 00:00:00+00,12729,-93.26262036,44.91700664,-10381947,5608465,Northrop,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9108
-93.27713347,44.96981038,00001X GRANT ST E,MP2020162033        ,1,2020/06/17 00:00:00+00,416,2020/06/17 00:00:00+00,2020/06/17 04:16:00+00,254,CSCR    ,CSC - RAPE                    ,3,2020/06/17 00:00:00+00,16711,-93.27713789,44.9698153,-10383563,5616770,Loring Park,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9109
-93.23241533,44.94585826,0031XX MINNEHAHA AVE ,MP2020162112        ,3,2020/06/17 00:00:00+00,735,2020/06/16 00:00:00+00,2020/06/17 07:35:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,7,2020/06/17 00:00:00+00,19892,-93.23241958,44.94586132,-10378585,5613002,Longfellow,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9110
-93.22717815,44.90717558,,MP2020162136        ,3,2020/06/17 00:00:00+00,853,2020/06/16 00:00:00+00,2020/06/17 08:53:00+00,1900,THEFT   ,OTHER THEFT                   ,7,2020/06/17 00:00:00+00,,-93.22719,44.90718,-10378002,5606920,Keewaydin,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9111
-93.29464163,44.91322584,0049XX EMERSON AVE S,MP2020162138        ,5,2020/06/17 00:00:00+00,835,2020/06/16 00:00:00+00,2020/06/17 08:35:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,7,2020/06/17 00:00:00+00,14023,-93.29464585,44.91323093,-10385512,5607871,Lynnhurst,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9112
-93.21273324,44.94057447,0034XX 42ND AVE S,MP2020162143        ,3,2020/06/17 00:00:00+00,903,2020/06/17 00:00:00+00,2020/06/17 09:03:00+00,1,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/06/17 00:00:00+00,11200,-93.21274112,44.94057678,-10376394,5612171,Howe,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9113
-93.2901231,45.0376014,0045XX ALDRICH AVE N,MP2020162149        ,4,2020/06/17 00:00:00+00,1100,2020/05/19 00:00:00+00,2020/06/17 11:00:00+00,1200,BURGD   ,BURGLARY OF DWELLING          ,6,2020/06/17 00:00:00+00,22741,-93.29012629,45.03760238,-10385009,5627443,LIND-BOHANON,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9114
-93.27878637,44.95074103,00001X 29TH ST W,MP2020162155        ,5,2020/06/17 00:00:00+00,916,2020/06/16 00:00:00+00,2020/06/17 09:16:00+00,1600,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/06/17 00:00:00+00,17026,-93.27878964,44.95074395,-10383747,5613770,Whittier,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9115
-93.23972762,44.93321071,0038XX STANDISH AVE ,MP2020162185        ,3,2020/06/17 00:00:00+00,1005,2020/06/16 00:00:00+00,2020/06/17 10:05:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,7,2020/06/17 00:00:00+00,13124,-93.23972879,44.93321566,-10379399,5611013,Standish,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9116
-93.25622069,44.93864778,0035XX 13TH AVE S,MP2020162223        ,3,2020/06/17 00:00:00+00,1057,2020/06/16 00:00:00+00,2020/06/17 10:57:00+00,1600,BURGD   ,BURGLARY OF DWELLING          ,6,2020/06/17 00:00:00+00,12295,-93.25622129,44.93864917,-10381235,5611868,Powderhorn Park,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9117
-93.26105362,44.96392498,,MP2020162224        ,3,2020/06/17 00:00:00+00,1121,2020/06/17 00:00:00+00,2020/06/17 11:21:00+00,1051,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2020/06/17 00:00:00+00,,-93.26106,44.96393,-10381773,5615844,Ventura Village,2020/06/18 00:00:00+00,2020/07/15 07:00:21+00,9118
-93.24062593,44.94746682,0030XX 22ND AVE S,MP2020162228        ,3,2020/06/17 00:00:00+00,1310,2020/06/16 00:00:00+00,2020/06/17 13:10:00+00,2200,THEFT   ,OTHER THEFT                   ,7,2020/06/17 00:00:00+00,20965,-93.24062652,44.947468,-10379499,5613255,Corcoran,2020/06/17 00:00:00+00,2020/07/15 07:00:21+00,9119
-93.28675442,44.95822333,0024XX GARFIELD AVE ,MP2020162233        ,5,2020/06/17 00:00:00+00,1129,2020/05/22 00:00:00+00,2020/06/17 11:29:00+00,1200,BURGD   ,BURGLARY OF DWELLING          ,6,2020/06/17 00:00:00+00,16674,-93.28675977,44.95822376,-10384634,5614947,Whittier,2020/06/17 00:00:00+00,2020/07/15 07:00:22+00,9120
